strategies,coin,interval,tp_pct,sl_pct,min_confidence,trades,wins,win_rate,total_pnl,roi_pct,final_capital,tp_sells,sl_sells,pattern_sells
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,2.0,3.0,10,0,0.00,0.00,0.0000,865104.11,0,5,0
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,2.0,5.0,10,0,0.00,0.00,0.0000,865104.11,0,5,0
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,3.0,1.0,10,0,20.00,0.00,0.0000,984457.11,0,2,3
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,3.0,3.0,10,0,20.00,0.00,0.0000,984457.11,0,2,3
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,3.0,5.0,10,0,20.00,0.00,0.0000,984457.11,0,2,3
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,5.0,1.0,10,0,20.00,0.00,0.0000,984457.11,0,0,5
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,5.0,3.0,10,0,20.00,0.00,0.0000,984457.11,0,0,5
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,5.0,5.0,10,0,20.00,0.00,0.0000,984457.11,0,0,5
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,7.0,1.0,10,0,20.00,0.00,0.0000,984457.11,0,0,5
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,7.0,3.0,10,0,20.00,0.00,0.0000,984457.11,0,0,5
BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,15.0,7.0,5.0,10,0,20.00,0.00,0.0000,984457.11,0,0,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,2.0,1.0,24,0,75.00,0.00,0.0000,1175175.46,6,3,3
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,2.0,3.0,24,0,75.00,0.00,0.0000,1175175.46,6,3,3
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,2.0,5.0,24,0,75.00,0.00,0.0000,1175175.46,6,3,3
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,3.0,1.0,24,0,75.00,0.00,0.0000,1167582.81,6,1,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,3.0,3.0,24,0,75.00,0.00,0.0000,1167582.81,6,1,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,3.0,5.0,24,0,75.00,0.00,0.0000,1167582.81,6,1,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,5.0,1.0,24,0,75.00,0.00,0.0000,1146070.30,6,1,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,5.0,3.0,24,0,75.00,0.00,0.0000,1146070.30,6,1,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,5.0,5.0,24,0,75.00,0.00,0.0000,1146070.30,6,1,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,7.0,1.0,24,0,75.00,0.00,0.0000,1146070.30,6,0,6
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,7.0,3.0,24,0,75.00,0.00,0.0000,1146070.30,6,0,6
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,3.0,7.0,5.0,24,0,75.00,0.00,0.0000,1146070.30,6,0,6
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,2.0,1.0,22,0,63.64,0.00,0.0000,1139662.63,2,4,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,2.0,3.0,22,0,63.64,0.00,0.0000,1139662.63,2,4,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,2.0,5.0,22,0,54.55,0.00,0.0000,1069981.27,2,5,4
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,3.0,1.0,22,0,63.64,0.00,0.0000,1132069.98,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,3.0,3.0,22,0,63.64,0.00,0.0000,1132069.98,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,3.0,5.0,22,0,54.55,0.00,0.0000,1062388.61,2,2,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,5.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,5.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,5.0,5.0,22,0,54.55,0.00,0.0000,1022406.36,2,2,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,7.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,2,0,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,7.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,2,0,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,5.0,7.0,5.0,22,0,54.55,0.00,0.0000,1012356.64,2,0,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,2.0,1.0,22,0,63.64,0.00,0.0000,1139662.63,2,4,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,2.0,3.0,22,0,63.64,0.00,0.0000,1139662.63,2,4,5
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,2.0,5.0,22,0,54.55,0.00,0.0000,1069981.27,2,5,4
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,3.0,1.0,22,0,63.64,0.00,0.0000,1132069.98,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,3.0,3.0,22,0,63.64,0.00,0.0000,1132069.98,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,3.0,5.0,22,0,54.55,0.00,0.0000,1062388.61,2,2,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,5.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,5.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,2,1,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,5.0,5.0,22,0,54.55,0.00,0.0000,1022406.36,2,2,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,7.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,2,0,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,7.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,2,0,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,7.0,7.0,5.0,22,0,54.55,0.00,0.0000,1012356.64,2,0,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,2.0,1.0,22,0,63.64,0.00,0.0000,1139662.63,0,4,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,2.0,3.0,22,0,63.64,0.00,0.0000,1139662.63,0,4,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,2.0,5.0,22,0,54.55,0.00,0.0000,1069981.27,0,5,6
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,3.0,1.0,22,0,63.64,0.00,0.0000,1132069.98,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,3.0,3.0,22,0,63.64,0.00,0.0000,1132069.98,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,3.0,5.0,22,0,54.55,0.00,0.0000,1062388.61,0,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,5.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,5.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,5.0,5.0,22,0,54.55,0.00,0.0000,1022406.36,0,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,7.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,0,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,7.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,0,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,10.0,7.0,5.0,22,0,54.55,0.00,0.0000,1012356.64,0,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,2.0,1.0,22,0,63.64,0.00,0.0000,1139662.63,0,4,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,2.0,3.0,22,0,63.64,0.00,0.0000,1139662.63,0,4,7
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,2.0,5.0,22,0,54.55,0.00,0.0000,1069981.27,0,5,6
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,3.0,1.0,22,0,63.64,0.00,0.0000,1132069.98,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,3.0,3.0,22,0,63.64,0.00,0.0000,1132069.98,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,3.0,5.0,22,0,54.55,0.00,0.0000,1062388.61,0,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,5.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,5.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,0,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,5.0,5.0,22,0,54.55,0.00,0.0000,1022406.36,0,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,7.0,1.0,22,0,63.64,0.00,0.0000,1110557.47,0,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,7.0,3.0,22,0,63.64,0.00,0.0000,1110557.47,0,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-XRP,240,15.0,7.0,5.0,22,0,54.55,0.00,0.0000,1012356.64,0,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,2.0,1.0,28,0,50.00,0.00,0.0000,1025059.80,2,4,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,2.0,3.0,28,0,50.00,0.00,0.0000,1025059.80,2,4,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,2.0,5.0,28,0,50.00,0.00,0.0000,1025059.80,2,4,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,3.0,1.0,30,0,46.67,0.00,0.0000,963554.87,2,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,3.0,3.0,30,0,46.67,0.00,0.0000,963554.87,2,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,3.0,5.0,30,0,46.67,0.00,0.0000,963554.87,2,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,5.0,1.0,30,0,46.67,0.00,0.0000,937340.92,2,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,5.0,3.0,30,0,46.67,0.00,0.0000,937340.92,2,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,5.0,5.0,30,0,46.67,0.00,0.0000,937340.92,2,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,7.0,1.0,30,0,46.67,0.00,0.0000,937340.92,2,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,7.0,3.0,30,0,46.67,0.00,0.0000,937340.92,2,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,3.0,7.0,5.0,30,0,46.67,0.00,0.0000,937340.92,2,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,2.0,1.0,28,0,50.00,0.00,0.0000,1036483.67,2,4,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,2.0,3.0,28,0,50.00,0.00,0.0000,1036483.67,2,4,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,2.0,5.0,28,0,50.00,0.00,0.0000,1036483.67,2,4,8
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,3.0,1.0,26,0,53.85,0.00,0.0000,1050874.77,2,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,3.0,3.0,26,0,53.85,0.00,0.0000,1050874.77,2,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,3.0,5.0,26,0,53.85,0.00,0.0000,1050874.77,2,2,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,5.0,1.0,26,0,53.85,0.00,0.0000,1024224.84,2,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,5.0,3.0,26,0,53.85,0.00,0.0000,1024224.84,2,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,5.0,5.0,26,0,53.85,0.00,0.0000,1024224.84,2,1,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,7.0,1.0,26,0,53.85,0.00,0.0000,1024224.84,2,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,7.0,3.0,26,0,53.85,0.00,0.0000,1024224.84,2,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,5.0,7.0,5.0,26,0,53.85,0.00,0.0000,1024224.84,2,0,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,2.0,1.0,26,0,53.85,0.00,0.0000,1072867.37,1,3,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,2.0,3.0,26,0,53.85,0.00,0.0000,1072867.37,1,3,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,2.0,5.0,26,0,53.85,0.00,0.0000,1072867.37,1,3,9
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,3.0,1.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,3.0,3.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,3.0,5.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,5.0,1.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,5.0,3.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,5.0,5.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,7.0,1.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,7.0,3.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,7.0,7.0,5.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,2.0,1.0,26,0,53.85,0.00,0.0000,1051106.40,0,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,2.0,3.0,26,0,53.85,0.00,0.0000,1051106.40,0,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,2.0,5.0,26,0,53.85,0.00,0.0000,1051106.40,0,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,3.0,1.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,3.0,3.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,3.0,5.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,5.0,1.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,5.0,3.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,5.0,5.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,7.0,1.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,7.0,3.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,10.0,7.0,5.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,2.0,1.0,26,0,53.85,0.00,0.0000,1051106.40,0,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,2.0,3.0,26,0,53.85,0.00,0.0000,1051106.40,0,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,2.0,5.0,26,0,53.85,0.00,0.0000,1051106.40,0,3,10
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,3.0,1.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,3.0,3.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,3.0,5.0,26,0,53.85,0.00,0.0000,1035934.94,0,2,11
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,5.0,1.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,5.0,3.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,5.0,5.0,26,0,53.85,0.00,0.0000,1009285.01,0,1,12
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,7.0,1.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,7.0,3.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+TRIANGLE_CONVERGENCE,KRW-SOL,240,15.0,7.0,5.0,26,0,53.85,0.00,0.0000,1009285.01,0,0,13
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,2.0,1.0,18,0,55.56,0.00,0.0000,1000720.34,5,4,0
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,2.0,3.0,18,0,55.56,0.00,0.0000,1000720.34,5,4,0
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,2.0,5.0,18,0,55.56,0.00,0.0000,1000720.34,5,4,0
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,3.0,1.0,18,0,55.56,0.00,0.0000,988824.42,5,3,1
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,3.0,3.0,18,0,55.56,0.00,0.0000,988824.42,5,3,1
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,3.0,5.0,18,0,55.56,0.00,0.0000,988824.42,5,3,1
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,5.0,1.0,18,0,55.56,0.00,0.0000,967311.91,5,2,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,5.0,3.0,18,0,55.56,0.00,0.0000,967311.91,5,2,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,5.0,5.0,18,0,55.56,0.00,0.0000,967311.91,5,2,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,7.0,1.0,18,0,55.56,0.00,0.0000,947860.23,5,1,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,7.0,3.0,18,0,55.56,0.00,0.0000,947860.23,5,1,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,3.0,7.0,5.0,18,0,55.56,0.00,0.0000,947860.23,5,1,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,2.0,1.0,14,0,57.14,0.00,0.0000,1156747.42,2,3,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,2.0,3.0,14,0,57.14,0.00,0.0000,1156747.42,2,3,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,2.0,5.0,14,0,42.86,0.00,0.0000,1087066.05,2,4,1
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,3.0,1.0,14,0,57.14,0.00,0.0000,1144851.49,2,2,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,3.0,3.0,14,0,57.14,0.00,0.0000,1144851.49,2,2,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,3.0,5.0,14,0,42.86,0.00,0.0000,1075170.13,2,3,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,5.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,2,1,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,5.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,2,1,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,5.0,5.0,14,0,42.86,0.00,0.0000,1035187.87,2,2,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,7.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,2,0,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,7.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,2,0,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,5.0,7.0,5.0,14,0,42.86,0.00,0.0000,1025138.16,2,0,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,2.0,1.0,14,0,57.14,0.00,0.0000,1156747.42,2,3,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,2.0,3.0,14,0,57.14,0.00,0.0000,1156747.42,2,3,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,2.0,5.0,14,0,42.86,0.00,0.0000,1087066.05,2,4,1
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,3.0,1.0,14,0,57.14,0.00,0.0000,1144851.49,2,2,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,3.0,3.0,14,0,57.14,0.00,0.0000,1144851.49,2,2,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,3.0,5.0,14,0,42.86,0.00,0.0000,1075170.13,2,3,2
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,5.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,2,1,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,5.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,2,1,4
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,5.0,5.0,14,0,42.86,0.00,0.0000,1035187.87,2,2,3
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,7.0,1.0,14,0,57.14,0.00,0.0000,1123338.98,2,0,5
THREE_MARKET_PATTERN+BOLLINGER_SQUEEZE_BREAKOUT,KRW-XRP,240,7.0,7.0,3.0,14,0,57.14,0.00,0.0000,1123338.98,2,0,5
